youtube_id,start_seconds,end_seconds,onto
asRa7Bzf6Nw,30.000,40.000,/m/0199g
asTCScMSDds,30.000,40.000,/m/06h7j
asp6NabflDs,0.000,7.000,/m/01yrx
at7tN0xoevs,90.000,100.000,/m/0199g
at8n-BSEj8Q,30.000,40.000,/m/01yrx
atCIw6Y2lco,22.000,32.000,/m/0g6b5
atOS749PXpQ,70.000,80.000,/m/06_fw
atQDcbSebRY,80.000,90.000,/m/06_fw
atnRGU2lopI,30.000,40.000,/m/06mb1
au2ynxwHdfw,10.000,20.000,/m/01yrx
auSQxAKprB0,50.000,60.000,/m/06_fw
auW7P6Fla1s,30.000,40.000,/m/03k3r
avJrZhy5F_w,170.000,180.000,/m/06_fw
avOKqUc68Eg,390.000,400.000,/m/0g6b5
avuQ6Cw2GYk,30.000,40.000,/m/06mb1
aw6lsdcIE38,60.000,70.000,/m/05kq4
awFaSYNrwb4,23.000,33.000,/m/06mb1
awTTMynWF7I,420.000,430.000,/m/0g6b5
awcdZ5yjBLM,30.000,40.000,/m/0199g
awiy9cU83RE,20.000,30.000,/m/0g6b5
awjlvK8qeRk,30.000,40.000,/m/05kq4
awkdIu2pwbA,390.000,400.000,/m/03vt0
awy3e__kpsI,260.000,270.000,/m/03vt0
awzqrQC1XRY,14.000,24.000,/m/0199g
axcuYKBy-tQ,30.000,40.000,/m/03vt0
axh0Qd7zvkI,70.000,80.000,/m/06_fw
axlEJn40ncQ,20.000,30.000,/m/05kq4
axoOePqWcFI,30.000,40.000,/m/06h7j
axoqIXTTRA8,520.000,530.000,/m/0199g
axsgR9IEE9k,30.000,40.000,/m/06h7j
ayRqE08dKIk,10.000,20.000,/m/01yrx
ayVoGuPFK7I,10.000,20.000,/m/0199g
ayYIJq45D4g,110.000,120.000,/m/0199g
ayfwNa0_dw8,120.000,130.000,/m/06_fw
ayiJmUnaCmw,90.000,100.000,/m/05kq4
ayiOSO9bs80,130.000,140.000,/m/06_fw
ayk52qbu1Zs,20.000,30.000,/m/01yrx
aysW0580dgw,220.000,230.000,/m/0g6b5
az-S4jxa2Ds,50.000,60.000,/m/03vt0
azE-DzcQAwA,0.000,10.000,/m/01yrx
azGkKV6Qn58,170.000,180.000,/m/0199g
azNl3pzeARE,80.000,90.000,/m/0g6b5
az_7GxbMyK8,340.000,350.000,/m/0g6b5
b-5eM6mS8C8,580.000,590.000,/m/03k3r
b-7cLeJ-9ws,30.000,40.000,/m/0199g
b-DB8kgH_PM,30.000,40.000,/m/0g6b5
b-G4cT6x_l8,20.000,30.000,/m/06_fw
b-KUo2UH1Lo,180.000,190.000,/m/06mb1
b-R5Jm-vmwE,80.000,90.000,/m/0g6b5
b-i0KcLk13I,100.000,110.000,/m/03vt0
b03XMYLPFl8,30.000,40.000,/m/06h7j
b03eOHSDdpk,30.000,40.000,/m/06h7j
b0D-rIsEsIY,30.000,40.000,/m/01yrx
b0DoAWk8UA0,300.000,310.000,/m/06mb1
b0PxGVzvWkI,30.000,40.000,/m/06h7j
b0RFKhbpFJA,30.000,40.000,/m/03vt0
b0z2_R-m7Mg,30.000,40.000,/m/06h7j
b14lHw7IP5I,30.000,40.000,/m/06_fw
b1DRC8AbAMY,30.000,40.000,/m/01yrx
b1Ngr7LQYVk,30.000,40.000,/m/06h7j
b1PAHm2TP5I,30.000,40.000,/m/03vt0
b1SZYZHLLwc,100.000,110.000,/m/03vt0
b1Zrbt1ZcpE,50.000,60.000,/m/0199g
b1k6lnQoU10,30.000,40.000,/m/06h7j
b22s9lx4Y6A,60.000,70.000,/m/05kq4
b2Bo1Sr3W2M,30.000,40.000,/m/05kq4
b2XQmJCLlUM,300.000,310.000,/m/06mb1
b34289c16y0,100.000,110.000,/m/05kq4
b37XXKAf7eA,210.000,220.000,/m/05kq4
b3D_GSj4t84,30.000,40.000,/m/06h7j
b3dYlDbU_78,30.000,40.000,/m/01yrx
b3lN5GozV2U,5.000,15.000,/m/06h7j
b3z5RmYECmU,110.000,120.000,/m/05kq4
b59MOkvIiv4,20.000,30.000,/m/01yrx
b5GJJYl388Q,130.000,140.000,/m/05kq4
b5S966C7AE8,30.000,40.000,/m/06h7j
b5TqLPICDoM,20.000,30.000,/m/06_fw
b5kTat29-zI,30.000,40.000,/m/05kq4
b6Atlxhv40g,110.000,120.000,/m/06_fw
b6Fl0mSceHk,60.000,70.000,/m/03vt0
b6J2Xidhz3w,30.000,40.000,/m/03vt0
b6vjcWQKj74,320.000,330.000,/m/0199g
b6x8PqgzNJY,450.000,460.000,/m/03vt0
b7TUeUXEaqM,0.000,10.000,/m/03k3r
b7YS0yhKnrk,80.000,90.000,/m/01yrx
b7hRkKeFNMo,80.000,90.000,/m/06mb1
b7icrYVhiMk,0.000,10.000,/m/01yrx
b7t-L7gxkwY,7.000,17.000,/m/06h7j
b83xIdpEHTQ,30.000,40.000,/m/06h7j
b8BPSipb6P4,50.000,60.000,/m/06mb1
b8ySQ7ifVvY,30.000,40.000,/m/06h7j
b9BMSocaMG8,90.000,100.000,/m/03k3r
b9Dsy5Fgd44,30.000,40.000,/m/06h7j
b9E5HahdzNM,30.000,40.000,/m/06h7j
b9GPDJctkXs,30.000,40.000,/m/0199g
b9Jt7qE4WSM,40.000,50.000,/m/0g6b5
b9MftdZCmO0,30.000,40.000,/m/06mb1
b9O6cFC7Wzc,30.000,40.000,/m/06h7j
b9QcCzdm_OY,320.000,330.000,/m/0199g
b9QedZlRwvc,40.000,50.000,/m/0199g
b9lMaryPJe4,100.000,110.000,/m/01yrx
b9nBXGAXQkA,590.000,600.000,/m/05kq4
b9nJVNtOciI,50.000,60.000,/m/03vt0
bAC3ma7F9c8,30.000,40.000,/m/06mb1
bAlnbxh9NKI,10.000,20.000,/m/01yrx
bApKRRoNd_E,100.000,110.000,/m/06mb1
bAqgL5dCQOE,30.000,40.000,/m/06mb1
bB3-SaWzo1E,60.000,70.000,/m/05kq4
bB3506wLWU0,210.000,220.000,/m/0g6b5
bBffrM9J5nU,50.000,60.000,/m/0g6b5
bBoCPa6snUg,240.000,250.000,/m/03vt0
bBzyxdx3P-I,30.000,40.000,/m/06h7j
bC33GPHjZ34,0.000,10.000,/m/01yrx
bCH0YBoIeCU,90.000,100.000,/m/03vt0
bCR5n_C-LL4,30.000,40.000,/m/06mb1
bCW5ObptEr4,30.000,40.000,/m/06h7j
bCaLavHHypk,80.000,90.000,/m/01yrx
bCqomxYsT7A,110.000,120.000,/m/03k3r
bD-s8eT39mA,30.000,40.000,/m/0199g
bD0qweErpEs,30.000,40.000,/m/06_fw
bDEkat4osp8,10.000,20.000,/m/0g6b5
bDFDmrOD7IQ,410.000,420.000,/m/03vt0
bDNVgyN8WQg,400.000,410.000,/m/06mb1
bDUCrkm71U0,150.000,160.000,/m/06mb1
bDUTzZq4z0Q,80.000,90.000,/m/06h7j
bDf-6cRhXXM,12.000,22.000,/m/01yrx
bDlqCOng_w8,30.000,40.000,/m/0199g
bDoymkRKl0I,29.000,39.000,/m/01yrx
bEAA7Mg44kQ,30.000,40.000,/m/03vt0
bEHTQRLPeoc,190.000,200.000,/m/06_fw
bEd7JOdV2FY,19.000,29.000,/m/05kq4
bEpHMdr9LF0,30.000,40.000,/m/01yrx
bF-KbtkhkGk,20.000,30.000,/m/06_fw
bFRJ3kuoR-Y,0.000,10.000,/m/05kq4
bFUyV7afVok,7.000,17.000,/m/01yrx
bFaN_qRG7Ns,80.000,90.000,/m/06mb1
bFfUOKZ9FIU,10.000,20.000,/m/06h7j
bFizOT8buW4,40.000,50.000,/m/03vt0
bFoz9FwJbk8,390.000,400.000,/m/06_fw
bGAqj6uELtM,20.000,30.000,/m/05kq4
bGL6YCF5Vxo,370.000,380.000,/m/06_fw
bGLRJgBVFAM,80.000,90.000,/m/0g6b5
bGSKeT0RUJY,0.000,10.000,/m/05kq4
bGrUPGyZVWc,310.000,320.000,/m/01yrx
bGv2atnBTtI,4.000,14.000,/m/06h7j
bHIfafRFJek,60.000,70.000,/m/06mb1
bHLsRzkWHuI,30.000,40.000,/m/06h7j
bHNDZQrP1gk,70.000,80.000,/m/01yrx
bHVBaNTc4Og,50.000,60.000,/m/06_fw
bHWhZxRwUs8,30.000,40.000,/m/05kq4
bHsoxpxIjew,10.000,20.000,/m/05kq4
bI14Dk-qoaA,150.000,160.000,/m/0g6b5
bI79cVMReTY,30.000,40.000,/m/06h7j
bIBVkjZNuws,10.000,20.000,/m/06mb1
bIPrUzWs3y8,160.000,170.000,/m/0g6b5
bIykcykEK8U,30.000,40.000,/m/06h7j
bIypRbMrpDw,300.000,310.000,/m/0199g
bJ34m22I0X4,30.000,40.000,/m/06h7j
bJ4rNmrKS5o,440.000,450.000,/m/03vt0
bJ8QYjQkAeY,20.000,30.000,/m/03k3r
bJW-HsCOCTQ,10.000,20.000,/m/0g6b5
bJeE9TDJvLE,40.000,50.000,/m/03k3r
bJzSjTymVts,30.000,40.000,/m/06h7j
bK3VAyUOocs,60.000,70.000,/m/03vt0
bK69cGPei2U,20.000,30.000,/m/01yrx
bKVd6dQ-GaA,430.000,440.000,/m/06mb1
bKWL1i2A6N0,360.000,370.000,/m/03vt0
bKgdJDuRkZk,3.000,13.000,/m/0199g
bL__CPDzP1g,30.000,40.000,/m/0199g
bLbaw6au9Z8,70.000,80.000,/m/01yrx
bLoIgThEFiY,30.000,40.000,/m/06h7j
bLvN72msnIQ,240.000,250.000,/m/03k3r
bMDHTucWOH4,50.000,60.000,/m/06mb1
bMOXvzc199Y,30.000,40.000,/m/0g6b5
bMnjQqBx0mU,30.000,40.000,/m/06mb1
bMojhqdpGo0,30.000,40.000,/m/06h7j
bMsqCelJU6I,30.000,40.000,/m/06mb1
bN7vvHl6OoU,30.000,40.000,/m/01yrx
bNDZaW_G_YE,410.000,420.000,/m/03vt0
bNUAv3v_Kx0,30.000,40.000,/m/06mb1
bNiSbev4Eyk,0.000,10.000,/m/06mb1
bNnGdxrrrmg,30.000,40.000,/m/06h7j
bNuxU1gdijQ,10.000,20.000,/m/0g6b5
bNv3lQ8YXZg,30.000,40.000,/m/06h7j
bO19D4Vtlmo,240.000,250.000,/m/06mb1
bO3TZkw4O0w,22.000,32.000,/m/0199g
bOVb0MvwZjI,30.000,40.000,/m/06h7j
bO_jyQ1fIOQ,30.000,40.000,/m/0199g
bOtXf9klg_c,11.000,21.000,/m/01yrx
bOttUEiAVbY,110.000,120.000,/m/03vt0
bPJgEj6BamY,140.000,150.000,/m/06_fw
bPXv-4OIebw,30.000,40.000,/m/05kq4
bP_uQ4RDIpg,30.000,40.000,/m/06h7j
bPkVRDXLajA,15.000,25.000,/m/06mb1
bPy9Mmw99D8,160.000,170.000,/m/05kq4
bQ3RMRY44Ik,20.000,30.000,/m/06mb1
bQ5xu8SHUHY,10.000,20.000,/m/03vt0
bQI-tY9m8S8,30.000,40.000,/m/06h7j
bQUh0U3TxT4,270.000,280.000,/m/06mb1
bQhvQL4UBkc,30.000,40.000,/m/0199g
bQrtvI9E62c,40.000,50.000,/m/05kq4
bRA04w4T0rk,10.000,20.000,/m/06mb1
bRdJkL0W6Ho,260.000,270.000,/m/03vt0
bS4grgIqbrE,30.000,40.000,/m/06h7j
bS8vKWRJsdQ,30.000,40.000,/m/01yrx
bSEWOOcHNgQ,30.000,40.000,/m/06mb1
bSHcu79FGi8,160.000,170.000,/m/03k3r
bSSlyxMla7A,490.000,500.000,/m/03vt0
bST2P7H_XQw,130.000,140.000,/m/05kq4
bSe9PVBg4X0,360.000,370.000,/m/06mb1
bT13iqnNNVo,30.000,40.000,/m/06h7j
bTLzeW-jZuM,80.000,90.000,/m/01yrx
bTNgXQ1jGGA,50.000,60.000,/m/0g6b5
bTaj8TxweWg,30.000,40.000,/m/03vt0
bTjkZyQmAOI,30.000,40.000,/m/06h7j
bU8IFG560Cs,20.000,30.000,/m/0g6b5
bUHbhuUeRds,30.000,40.000,/m/06h7j
bUUAhJW1NBo,100.000,110.000,/m/06h7j
bUtoxxyrPfY,40.000,50.000,/m/06_fw
bUyY1Q6OXiA,0.000,10.000,/m/01yrx
bV8XaFCrKQE,90.000,100.000,/m/06mb1
bVAdXhVgMQA,380.000,390.000,/m/03vt0
bVuYMftkktw,250.000,260.000,/m/01yrx
bW1KG6-Wkfs,140.000,150.000,/m/0199g
bWIm0YT9jk4,270.000,280.000,/m/03k3r
bWTR-38eGyg,20.000,30.000,/m/0199g
bWa6nzwVSls,0.000,10.000,/m/0g6b5
bWaAN9NLQNI,20.000,30.000,/m/03vt0
bWejB6N9ud4,0.000,10.000,/m/0g6b5
bWiT2mZDY8o,230.000,240.000,/m/03vt0
bWyI79v6Fic,0.000,10.000,/m/05kq4
bX4dBVW0L5k,100.000,110.000,/m/05kq4
bXR4GMJFWh4,160.000,170.000,/m/03vt0
bXUKmEfgMG0,11.000,21.000,/m/0199g
bXjKxk0MCqk,29.000,39.000,/m/06mb1
bYV39YEkxSY,30.000,40.000,/m/0199g
bYX-7YoLQEc,0.000,10.000,/m/01yrx
bYcNTWgMOec,50.000,60.000,/m/05kq4
bYsgP76HUyA,200.000,210.000,/m/06mb1
bYtrOoSYSdU,80.000,90.000,/m/05kq4
bYzdoz94dus,0.000,10.000,/m/0199g
bZ48LAiHUMc,30.000,40.000,/m/03k3r
bZET5-1QT1o,140.000,150.000,/m/06h7j
bZZkgBAcnSs,20.000,30.000,/m/0g6b5
bZjHrPny32I,230.000,240.000,/m/05kq4
bZnnorECwHw,30.000,40.000,/m/06h7j
b_4lcpc71PE,0.000,6.000,/m/0199g
b_AZZlJlFXQ,20.000,30.000,/m/06h7j
b_C-fNIS8aI,0.000,10.000,/m/01yrx
b_Ee7GF9E1M,320.000,330.000,/m/06_fw
b_PqI_iEqo4,30.000,40.000,/m/06mb1
b_VYqLiy93E,90.000,100.000,/m/01yrx
b_avPAzjU6Y,310.000,320.000,/m/06mb1
b_gYz6F3ZIk,90.000,100.000,/m/0g6b5
b_hYuLFVCYM,30.000,40.000,/m/06mb1
b_jqqoQZVfI,30.000,40.000,/m/06h7j
b_t515GWvYI,10.000,20.000,/m/03k3r
baNoDngH38c,30.000,40.000,/m/06h7j
baSUNKLRvEQ,30.000,40.000,/m/06h7j
bafMrMv06Yg,30.000,40.000,/m/0199g
bakMxdl4gsY,360.000,370.000,/m/0g6b5
baziSDtdWq0,0.000,10.000,/m/01yrx
bb1dxpNBn-g,290.000,300.000,/m/03vt0
bbFxpiDUB5w,90.000,100.000,/m/0g6b5
bbH05IaYBs8,10.000,20.000,/m/03vt0
bbb63TfcYMo,6.000,16.000,/m/03k3r
bbub88kh48o,30.000,40.000,/m/06mb1
bc8jJDG6M4Q,220.000,230.000,/m/05kq4
bcFbY6fa96c,19.000,29.000,/m/05kq4
bckQn5FUHCg,130.000,140.000,/m/01yrx
bclnfgvf51U,290.000,300.000,/m/03k3r
bcpeJ6nI59I,20.000,30.000,/m/05kq4
bd7C7nQ1cXk,140.000,150.000,/m/03k3r
bd9xQj9YKS0,260.000,270.000,/m/06h7j
bdDSvdWtaXs,30.000,40.000,/m/06mb1
bdEaB-6DthY,400.000,410.000,/m/0g6b5
bdGaEEqaodE,330.000,340.000,/m/05kq4
bdJ2jVcUF5w,70.000,80.000,/m/0g6b5
bdTj7HrrG5A,4.000,14.000,/m/06_fw
bdZuAWOpPPs,120.000,130.000,/m/06_fw
beDgtBnj-iw,90.000,100.000,/m/0199g
beIel5s3z1g,100.000,110.000,/m/0g6b5
beQD2U0UZ98,9.000,19.000,/m/0199g
beRNnMTYcgw,0.000,10.000,/m/05kq4
beZ-aRKvL7E,10.000,20.000,/m/01yrx
bexftRKluNo,30.000,40.000,/m/06h7j
bf4KmAmgEDU,160.000,170.000,/m/06_fw
bf7VO0znb2U,290.000,300.000,/m/06_fw
bfG44JrukMI,40.000,50.000,/m/01yrx
bfJap0I69Sg,30.000,40.000,/m/06mb1
bffh59AV0sw,180.000,190.000,/m/06_fw
bg4A6u4u6DM,20.000,30.000,/m/06mb1
bgA0uSbox3Y,260.000,270.000,/m/0g6b5
bgFVaWw5NJ8,310.000,320.000,/m/06h7j
bgI-Vdh73o8,29.000,39.000,/m/03k3r
bgT_FtwH0IM,30.000,40.000,/m/01yrx
bgWZcEO_riQ,10.000,20.000,/m/06_fw
bgX0aeEZsTk,40.000,50.000,/m/01yrx
bgcW7jnEvFc,9.000,19.000,/m/01yrx
bggq7sCEP0g,30.000,40.000,/m/03vt0
bgl8Hd4zzEI,300.000,310.000,/m/03vt0
bgsB0fkXIYQ,30.000,40.000,/m/01yrx
bgzAIQcaROo,420.000,430.000,/m/0199g
bh8384tM78o,0.000,10.000,/m/01yrx
bh8KfrOM8Is,40.000,50.000,/m/03k3r
bhFDDn259uc,150.000,160.000,/m/06mb1
bh_kBHTmtfw,30.000,40.000,/m/0199g
bi9_xY5-Cf0,120.000,130.000,/m/05kq4
biPuyJS3ERg,0.000,10.000,/m/03vt0
bibfIc7Uj7w,30.000,40.000,/m/06h7j
bijZYNy6SoM,40.000,50.000,/m/06_fw
biqAFkD-Y8s,21.000,31.000,/m/06h7j
bj-hmpZUtT4,30.000,40.000,/m/06h7j
bjHPNqGWmcE,0.000,10.000,/m/06mb1
bjqQzuEFAB0,60.000,70.000,/m/05kq4
bjv6_gBne3o,0.000,2.000,/m/01yrx
bjy380zddL8,200.000,210.000,/m/06_fw
bkBSSSIKns4,10.000,20.000,/m/0199g
bkC1HuqyaIw,60.000,70.000,/m/0199g
bkCIki8IhLE,20.000,30.000,/m/0g6b5
bkIYtEX-k94,10.000,20.000,/m/03vt0
bkLVWgTthq0,30.000,40.000,/m/06h7j
bkplcUmMikk,10.000,20.000,/m/0g6b5
bkwP4ODOnhs,30.000,40.000,/m/06h7j
bl-ZTsgy6cU,40.000,50.000,/m/03vt0
blENMp8EZLY,30.000,40.000,/m/06h7j
blGSOjsAtdg,0.000,10.000,/m/0g6b5
blPj_-o77_s,60.000,70.000,/m/06_fw
blR1cP_wEHQ,70.000,80.000,/m/0g6b5
blTg5FSEcwQ,10.000,20.000,/m/0g6b5
blYGoqISklo,30.000,40.000,/m/01yrx
blfFFDEJbLE,30.000,40.000,/m/06mb1
blgWCBTJ7LY,30.000,40.000,/m/01yrx
blxUyhvNkrE,100.000,110.000,/m/06_fw
bm77T-ELkzY,70.000,80.000,/m/06h7j
bmC3cdEupUg,30.000,40.000,/m/06h7j
bmK9BbOkylA,0.000,10.000,/m/0g6b5
bmYFNd_RmoU,30.000,40.000,/m/0199g
bmqa15B5ra0,10.000,20.000,/m/06_fw
bn8Bkctmwak,30.000,40.000,/m/06h7j
bnFD7lItMrI,120.000,130.000,/m/0199g
bnJbnN9C-NI,120.000,130.000,/m/06mb1
bnOaYW3qmLY,10.000,20.000,/m/0g6b5
bnSE8NowpNw,50.000,60.000,/m/01yrx
bnUsK1ep2eo,30.000,40.000,/m/06mb1
bn_kyRDTTO4,50.000,60.000,/m/0g6b5
bniDGkh2kXQ,6.000,16.000,/m/03vt0
bnmSYJyjZjw,10.000,20.000,/m/06h7j
bnnsvXxnZFo,30.000,40.000,/m/06h7j
bnuhoyCPx8c,0.000,10.000,/m/03k3r
bnyKfnrIpGU,40.000,50.000,/m/06mb1
bo5WKJbuhmQ,16.000,26.000,/m/06mb1
boew9WxW1j0,8.000,18.000,/m/06h7j
bp6WMt6rWwc,30.000,40.000,/m/06h7j
bpXuwLVda40,30.000,40.000,/m/06h7j
bpaUeDBofC4,30.000,40.000,/m/05kq4
bpcop8vIazA,30.000,40.000,/m/06h7j
bpqvsZ-6tNI,280.000,290.000,/m/05kq4
bpudpQsOVgI,20.000,30.000,/m/06_fw
bq3ieQE00Bg,20.000,30.000,/m/06mb1
bqDJgo4UfZ4,20.000,30.000,/m/0g6b5
bqZwAep_wcs,30.000,40.000,/m/0199g
bqhUSyecXBQ,170.000,180.000,/m/03vt0
bqpk4EmCoPE,270.000,280.000,/m/05kq4
bqzXeJSuvYE,30.000,40.000,/m/06h7j
br04KTDXgds,20.000,30.000,/m/05kq4
br72FCVJmHU,0.000,10.000,/m/05kq4
brFPbQNrvhM,0.000,10.000,/m/06mb1
brkEFJJX-o0,10.000,20.000,/m/06h7j
bs0msZ9B2c0,110.000,120.000,/m/03vt0
bs4huqYyYBI,110.000,120.000,/m/06_fw
bs6GT20g-YI,170.000,180.000,/m/06_fw
bsHRFtS2vZY,5.000,15.000,/m/01yrx
bsKv27cuA9Q,40.000,50.000,/m/03vt0
bsONKrMe9NQ,70.000,80.000,/m/01yrx
bspTVc-6whI,100.000,110.000,/m/05kq4
bsv5WeEvljk,60.000,70.000,/m/0g6b5
bt08ZMj37rw,30.000,40.000,/m/05kq4
btxlKSvR1ok,0.000,10.000,/m/06_fw
buHD0PkgWYY,50.000,60.000,/m/03vt0
buKgn_QrvxY,10.000,20.000,/m/0g6b5
buW2X2QTNFE,60.000,70.000,/m/01yrx
bu_5NagWAaE,110.000,120.000,/m/06mb1
bugjkdhcb7U,210.000,220.000,/m/06mb1
bulQMlRyTEA,30.000,40.000,/m/0199g
buolp74TXiM,30.000,40.000,/m/06h7j
bv3WKYAubDw,50.000,60.000,/m/0g6b5
bvNBAc9r1rY,70.000,80.000,/m/05kq4
bvNxXHxdjRo,160.000,170.000,/m/06h7j
bvWWOAqL6pg,110.000,120.000,/m/0199g
bvi2tYHp7s8,0.000,8.000,/m/0199g
bvnluBwsMPs,10.000,20.000,/m/03k3r
bvsF-0yaTlQ,370.000,380.000,/m/03vt0
bvzN8ZgkWJ0,210.000,220.000,/m/06mb1
bw8g_pf2j-U,30.000,40.000,/m/05kq4
bwCe4O2oxAE,60.000,70.000,/m/03vt0
bwO6tS2T4DM,30.000,40.000,/m/06h7j
bwQ6xp9IsbA,10.000,20.000,/m/0g6b5
bwY6_hNnF1U,380.000,390.000,/m/01yrx
bwgrFpWjykM,30.000,40.000,/m/05kq4
bwiD5IyzaEk,30.000,40.000,/m/06mb1
bwz9RBdArio,10.000,20.000,/m/0199g
bx3KOq_4JPc,210.000,220.000,/m/05kq4
bx4b6F98wYU,30.000,40.000,/m/0199g
bxPrUUrb2RM,280.000,290.000,/m/0199g
bxk3Sdgg_KI,0.000,10.000,/m/01yrx
bxoZGtU0560,12.000,22.000,/m/0g6b5
bxttX8ed3tY,30.000,40.000,/m/06h7j
bxzWY3NOzfk,210.000,220.000,/m/03k3r
bxzzFIIGL10,30.000,40.000,/m/06h7j
byOmL7gNIh0,60.000,70.000,/m/06mb1
bydby0kXGNg,150.000,160.000,/m/05kq4
byf_Nes6fAQ,90.000,100.000,/m/05kq4
byhnEvVrfbw,150.000,160.000,/m/03k3r
byu1g5Pk1bo,200.000,210.000,/m/0g6b5
byuuvvG_y_U,30.000,40.000,/m/06h7j
bzHpQb__Iy8,30.000,40.000,/m/06h7j
bzHzZ7YHA94,220.000,230.000,/m/03vt0
bzTJPXECPxQ,90.000,100.000,/m/03k3r
bzXQrIPD2Iw,50.000,60.000,/m/01yrx
bz_qc9XU9po,130.000,140.000,/m/0g6b5
bzaQ7CIzGv8,80.000,90.000,/m/0g6b5
bzmR-7uDikA,120.000,130.000,/m/0g6b5
bzsrbKkkuY0,30.000,40.000,/m/06h7j
bzxsyl_oSfA,300.000,310.000,/m/0g6b5
c-L49Ar3-sc,130.000,140.000,/m/0199g
c-MHmpWBpp0,30.000,40.000,/m/06_fw
c-QCTotBi-o,30.000,40.000,/m/05kq4
c-RNhKT5gdo,21.000,31.000,/m/0g6b5
c-gLj2pt02g,40.000,50.000,/m/06mb1
c-nntqpQFng,13.000,23.000,/m/05kq4
c04esUCjg08,30.000,40.000,/m/03vt0
c0LU-woKhsw,5.000,15.000,/m/01yrx
c0MeK88FDIQ,340.000,350.000,/m/06h7j
c0iorwFWdz8,30.000,40.000,/m/0g6b5
c0mqZEL9gqY,9.000,19.000,/m/01yrx
c0rl4y4MulI,90.000,100.000,/m/01yrx
c0vBLOXC5yo,180.000,190.000,/m/05kq4
c0vYisMYcfI,30.000,40.000,/m/06h7j
c1IeVe_XyOw,0.000,10.000,/m/03vt0
c1OEzBo0CNM,70.000,80.000,/m/06mb1
c1VDVWKlGM4,30.000,40.000,/m/03vt0
c1bLSJd1Q8Y,30.000,40.000,/m/05kq4
c230OXUAf2U,30.000,40.000,/m/06h7j
c27G9zkthIU,80.000,90.000,/m/0g6b5
c2BGxvsFinw,30.000,40.000,/m/05kq4
c2GZzgnw75A,100.000,110.000,/m/05kq4
c2evnzQH6-E,240.000,250.000,/m/0g6b5
c2jVxRNpEcw,120.000,130.000,/m/06mb1
c2x3yMGagEk,30.000,40.000,/m/06h7j
c3VQQqyTeIc,40.000,50.000,/m/0199g
c3nuB8Xf2yo,30.000,40.000,/m/06h7j
c43uBhW_EgI,0.000,10.000,/m/06_fw
c49JngxWMYg,90.000,100.000,/m/06mb1
c4b-tIpxDRQ,260.000,270.000,/m/06_fw
c4cNk6BEj3U,10.000,20.000,/m/06mb1
c4kVnKayt_Y,290.000,300.000,/m/06_fw
c4xbP20zAF0,0.000,8.000,/m/0199g
c4ySWqSH0w0,0.000,10.000,/m/06_fw
c5-13T8sZ-8,90.000,100.000,/m/06h7j
c5-SBwxRxzU,30.000,40.000,/m/01yrx
c56gEXfj_MU,10.000,20.000,/m/06_fw
c5OpThKQ-TU,30.000,40.000,/m/06h7j
c5VLY_sAIWM,480.000,490.000,/m/06mb1
c5laRf-uN6Y,0.000,10.000,/m/0g6b5
c6-ZKAPGVmU,180.000,190.000,/m/05kq4
c60hFZGeyNA,0.000,10.000,/m/05kq4
c66uO2Q836o,50.000,60.000,/m/01yrx
c6DW7kDFRhg,30.000,40.000,/m/0199g
c6GuU4OiTcU,100.000,110.000,/m/0g6b5
c6NnzSj3jfo,30.000,40.000,/m/06h7j
c6TlmaflSuM,350.000,360.000,/m/0199g
c6Zx-zcXpXw,30.000,40.000,/m/01yrx
c6hDEQZ6w1c,50.000,60.000,/m/03vt0
c6jap6qmiYA,20.000,30.000,/m/0g6b5
c7RyVSa-f7M,60.000,70.000,/m/06_fw
c7Swb3xl2EE,150.000,160.000,/m/03vt0
c7er6-VnXLI,40.000,50.000,/m/05kq4
c7sUarT1awg,0.000,10.000,/m/06mb1
c8-gONn50nc,30.000,40.000,/m/06mb1
c84w0ECD-Lc,10.000,20.000,/m/05kq4
c8C-pYhRkjM,40.000,50.000,/m/05kq4
c8CpeUbLbZY,40.000,50.000,/m/01yrx
c8EmK0-6lg8,30.000,40.000,/m/06h7j
c8K7QTnrldI,20.000,30.000,/m/01yrx
c8KdLFx4Hn4,90.000,100.000,/m/0g6b5
c8_2EYhD9Wg,30.000,40.000,/m/06h7j
c8yTLhTz2gA,23.000,33.000,/m/06h7j
c9AcksdMuuI,30.000,40.000,/m/0199g
c9T0hpNiLWw,200.000,210.000,/m/03vt0
c9VlJzay3Qo,30.000,40.000,/m/0199g
c9f1MvUsOFs,50.000,60.000,/m/01yrx
c9gE9GsQilM,70.000,80.000,/m/03k3r
cAReCYHBr7g,30.000,40.000,/m/06h7j
cAhRRxSCiqo,0.000,10.000,/m/0199g
cAydmbeT7-8,140.000,150.000,/m/06mb1
cB610xhZcBQ,250.000,260.000,/m/01yrx
cB89GmSid08,210.000,220.000,/m/06_fw
cBhjAUq6K8k,10.000,20.000,/m/06mb1
cCA8oUt1TQs,200.000,210.000,/m/03vt0
cC_rLJIDOdI,0.000,10.000,/m/0199g
cCesDYiFyak,60.000,70.000,/m/0g6b5
cD0fI0mZa2M,30.000,40.000,/m/06_fw
cD5CcLX1HnA,40.000,50.000,/m/06_fw
cDDzLrLyCno,100.000,110.000,/m/03vt0
cDPNL6B12fg,200.000,210.000,/m/06mb1
cE0_k0TLL_w,0.000,10.000,/m/03k3r
cEI-d_SPsT0,30.000,40.000,/m/05kq4
